pid,housing,log_consumption,log_liq_wealth,log_housing_wealth,log_income,age,age_sq,cons
6133034,0,8.7463884,2.9163423,0,9.4475145,27,729,1
6145032,0,8.6131411,1.9748821,0,9.908411,22,484,1
6150030,0,9.9740028,1.6818442,0,10.641863,30,900,1
6150033,0,9.2291498,1.7630692,0,10.116895,24,576,1
6154176,0,9.9080858,1.2340078,0,11.203248,27,729,1
6159033,1,10.739984,11.655281,11.650459,11.219514,23,529,1
6159035,0,9.1652231,3.2312353,0,10.299443,24,576,1
6159173,0,8.9018049,4.4032536,0,9.8901796,22,484,1
6159180,0,9.6796818,5.8085852,0,10.952005,23,529,1
6161030,1,9.9876289,1.9748821,12.310769,12.183712,28,784,1
6161031,0,9.7653351,1.6818442,0,10.959282,24,576,1
6165030,0,9.9720688,2.2897747,0,10.280869,27,729,1
6165036,0,9.9917297,2.7833989,0,10.835798,27,729,1
6165037,0,9.5690069,8.6727848,0,10.04486,24,576,1
6165177,0,10.845755,1.1854234,0,10.752578,28,784,1
6166038,0,8.6444788,4.3098626,0,10.326335,26,676,1
6166041,0,10.041374,8.6871996,0,11.18709,30,900,1
6166042,0,9.4231005,4.2903757,0,9.8748569,26,676,1
6166046,0,8.7686768,3.9754832,0,8.8030205,26,676,1
6166050,0,10.287689,4.2903757,0,11.356462,24,576,1
6166053,0,9.723484,.24448104,0,10.593693,28,784,1
6166055,0,8.3670006,4.93643,0,9.5753365,22,484,1
6166181,0,9.7400723,1.3105912,0,10.696939,30,900,1
6166189,0,9.5759583,5.0176549,0,10.536512,26,676,1
6170031,0,9.3958139,2.4685061,0,10.187001,24,576,1
6170033,0,10.556143,15.176037,0,12.736953,24,576,1
6179034,0,9.1822271,1.7630692,0,10.563182,26,676,1
6179179,0,9.174284,8.7934256,0,10.860322,29,841,1
6187030,1,9.9674826,9.663537,11.446663,10.820176,29,841,1
6187033,0,10.252137,1.3105912,0,10.995475,25,625,1
6187034,0,9.7677059,.83377546,0,10.250574,23,529,1
6187035,0,9.466053,1.1486683,0,10.742593,22,484,1
6187038,0,9.2507372,11.067119,0,7.2692113,23,529,1
6187039,0,9.3500633,.47814891,0,7.1582227,23,529,1
6187176,0,10.327457,8.3092232,0,10.484097,23,529,1
6187178,0,9.2844677,9.4865732,0,10.506681,25,625,1
6187181,0,10.426208,9.8311262,0,11.258182,22,484,1
6191031,0,11.261067,2.4685061,0,11.397531,22,484,1
6191182,0,9.5185328,10.635622,0,11.203375,22,484,1
6203189,0,8.9941015,1.257102,0,9.3837337,28,784,1
6203190,0,10.256495,6.2013597,0,11.475891,28,784,1
6203191,1,9.4551868,3.4169357,10.085782,9.5264034,24,576,1
6205180,1,10.164096,1.996737,12.340944,10.880804,28,784,1
6205181,1,10.08806,5.3325477,14.488153,10.788202,29,841,1
6205186,0,10.512719,2.6783018,0,10.655001,24,576,1
6205187,0,9.5005741,7.302083,0,11.11907,26,676,1
6205189,0,10.424921,1.4695277,0,10.73261,27,729,1
6205205,0,10.350198,3.3124599,0,11.547275,30,900,1
6205208,0,9.7758083,12.914981,0,11.750688,30,900,1
6210030,0,9.3355532,2.0682735,0,10.550982,30,900,1
6210033,0,9.4326267,4.93643,0,7.2239618,27,729,1
6210038,0,8.934041,2.1050286,0,8.7289581,22,484,1
6210040,0,9.0603399,.24448104,0,9.7827625,26,676,1
6210203,1,10.43745,12.502024,13.558221,11.498469,27,729,1
6210207,0,9.7274961,3.0293186,0,9.9843416,25,625,1
6212032,0,9.9515514,12.029043,0,9.7907257,22,484,1
6212033,0,6.8950005,2.3831661,0,9.9059219,23,529,1
6212037,0,9.4309349,1.996737,0,9.2841139,22,484,1
6212174,1,9.9648838,9.9500122,11.814332,11.44708,26,676,1
6216030,0,10.539189,7.5448256,0,11.518127,22,484,1
6216170,0,9.6581125,4.1251159,0,10.237325,25,625,1
6216174,0,9.8189726,7.6499209,0,10.569959,22,484,1
6217031,1,11.067185,11.122357,14.554602,12.042334,26,676,1
6217034,0,10.108463,7.8812976,0,10.149413,23,529,1
6217035,0,9.8134394,1.2340078,0,10.937139,23,529,1
6217177,0,10.924344,11.368039,0,12.047679,23,529,1
6217180,0,10.073412,6.6285348,0,10.97307,22,484,1
6228177,0,8.8058271,4.881403,0,10.035465,25,625,1
6228178,0,10.308583,2.9975672,0,10.677488,28,784,1
6228185,0,9.7318687,2.9163423,0,11.047804,22,484,1
6229031,0,9.5018425,4.4885936,0,11.118052,23,529,1
6229032,0,8.1053658,4.4885936,0,9.6497583,23,529,1
6231031,0,9.8319063,1.9748821,0,9.9647636,25,625,1
6231035,0,9.4735222,6.3884897,0,9.4340706,24,576,1
6231036,0,9.2653818,.83377546,0,9.5624142,23,529,1
6231183,0,10.550361,9.2150831,0,11.322323,23,529,1
6231188,0,10.731933,11.158067,0,11.693605,23,529,1
6231191,0,9.40236,9.113719,0,11.095024,26,676,1
6232030,0,9.9820328,3.9949696,0,11.569017,27,729,1
6232032,0,9.9669008,3.9949696,0,10.064871,24,576,1
6232034,0,9.0823469,2.1050286,0,9.888195,28,784,1
6232192,0,10.027058,8.900075,0,11.262609,28,784,1
6232196,0,9.8020592,4.4885936,0,10.715605,25,625,1
6232197,0,9.9992695,1.2340078,0,10.055132,28,784,1
6232200,0,9.3041,-.14858441,0,8.9470978,29,841,1
6233033,0,9.9600353,7.5137801,0,10.943088,22,484,1
6233034,0,10.042127,9.6940622,0,11.345441,22,484,1
6243172,0,9.7931824,9.0666323,0,10.769368,27,729,1
6250032,0,8.2441168,2.2301965,0,9.1813755,22,484,1
6262032,0,9.6574545,8.4894247,0,10.880774,22,484,1
6262034,0,10.894776,2.3831661,0,11.276868,22,484,1
6272030,0,10.146139,8.5954504,0,11.047048,23,529,1
6287032,0,9.1988459,1.9748821,0,9.9628048,24,576,1
6287033,0,10.539464,3.9949696,0,9.364872,26,676,1
6287037,0,10.07798,6.7300334,0,10.451266,27,729,1
6287039,0,9.3237324,7.8021269,0,10.193974,22,484,1
6287040,0,9.5211601,6.0738411,0,11.293901,29,841,1
6287042,0,9.3354654,11.578907,0,11.386718,22,484,1
6287183,0,9.7898941,8.8551064,0,10.873964,27,729,1
6288030,0,8.5384235,7.4200702,0,10.619493,30,900,1
6316030,0,9.8930111,2.9975672,0,11.69732,30,900,1
6316172,0,9.2058916,2.9163423,0,9.8815336,25,625,1
6335031,0,8.9119682,2.1050286,0,10.229976,22,484,1
6335032,0,8.9018097,7.2864904,0,9.8460026,26,676,1
6335033,0,8.4341593,2.9163423,0,9.3472681,25,625,1
6335034,0,8.5936642,2.4685061,0,10.300565,23,529,1
6335180,0,9.3016481,7.3762722,0,9.5532551,29,841,1
6335181,0,9.4695616,6.8654466,0,10.215984,27,729,1
6350032,1,10.030837,10.392225,13.383827,11.737761,22,484,1
6350173,0,9.6068687,9.3964567,0,10.942098,22,484,1
6357032,0,8.4189644,8.0898094,0,11.183469,24,576,1
6357034,0,9.3963499,4.4885936,0,11.598455,24,576,1
6357183,0,9.8847418,3.9754832,0,10.96058,29,841,1
6358035,0,10.22157,2.0682735,0,10.541504,30,900,1
6358037,0,9.5863113,5.6917458,0,8.0193224,22,484,1
6358178,0,9.1810102,2.0682735,0,10.649803,22,484,1
6358180,0,9.8528957,7.3929329,0,11.083589,26,676,1
6365043,0,9.5123425,8.6919384,0,10.717448,24,576,1
6365045,0,8.6801672,7.5894527,0,10.381668,26,676,1
6365046,1,9.8235798,10.312748,13.369253,11.04431,23,529,1
6365050,0,8.767766,.0013618079,0,9.3778629,23,529,1
6365197,0,9.5422468,4.93643,0,10.599841,25,625,1
6367033,0,9.4565973,2.9163423,0,11.134296,29,841,1
6368031,0,10.009979,2.1050286,0,10.70996,27,729,1
6368180,0,8.5263348,1.154635,0,10.083264,22,484,1
6370031,0,9.7819452,1.9748821,0,10.530789,24,576,1
6370033,0,9.5934305,1.9748821,0,10.111056,26,676,1
6370034,0,9.7815571,3.9754832,0,11.40571,23,529,1
6370035,0,7.4449544,2.1050286,0,9.9817209,23,529,1
6370036,0,7.1852336,1.2340078,0,9.4096174,22,484,1
6370037,0,8.4373503,2.9975672,0,10.338386,22,484,1
6370172,0,7.8922191,2.1050286,0,11.200547,22,484,1
6370195,0,8.0499525,-.14858441,0,8.6918097,23,529,1
6376032,1,9.8752871,10.204887,9.8134689,11.092168,24,576,1
6376033,0,9.1468363,9.6034899,0,11.171341,22,484,1
6376175,0,9.2094812,8.2136068,0,10.475972,28,784,1
6376177,0,10.150004,11.420431,0,11.492272,28,784,1
6377036,0,9.9161692,2.4685061,0,11.326203,23,529,1
6381034,0,7.9598536,2.2301965,0,10.470664,23,529,1
6381041,0,8.0296383,7.3331957,0,9.7568941,23,529,1
6381184,0,8.2850895,.74038404,0,10.421821,30,900,1
6381188,0,9.8100147,8.0507231,0,11.150991,28,784,1
6381197,0,10.071492,7.6532598,0,10.881254,22,484,1
6381198,0,9.3354874,-.079863109,0,10.134254,25,625,1
6381199,0,9.5781012,-.22980933,0,10.127302,23,529,1
6398030,0,9.7216578,10.64922,0,11.085106,28,784,1
6409031,0,7.1890211,2.1050286,0,8.8944731,26,676,1
6409179,0,9.0174208,2.0682735,0,9.8259163,25,625,1
6418035,0,9.5516605,2.2301965,0,10.399,23,529,1
6431033,0,10.43745,2.9975672,0,11.141794,24,576,1
6434172,0,8.6376276,2.4685061,0,8.1588535,24,576,1
6436031,0,9.2546177,3.9754832,0,10.68363,29,841,1
6436192,0,9.811265,1.9748821,0,10.713111,23,529,1
6438032,0,9.3804598,8.7331009,0,10.395848,22,484,1
6472030,0,9.0074768,9.8559895,0,10.885835,23,529,1
6472170,0,7.7416129,2.2301965,0,8.9509506,22,484,1
6475030,0,9.7265139,10.675555,0,10.624949,30,900,1
6475031,0,8.751296,10.583988,0,10.679654,29,841,1
6475032,0,9.9690161,9.2892609,0,10.209651,27,729,1
6475033,0,7.5877295,2.1050286,0,9.0698853,24,576,1
6475036,0,8.2680435,4.0883608,0,9.3101902,22,484,1
6475037,0,8.3617039,2.4685061,0,9.5926266,22,484,1
6475038,0,8.492485,4.8034863,0,9.1941566,23,529,1
6475170,0,8.7520571,1.9748821,0,8.7685881,24,576,1
6475171,0,7.5557823,1.9748821,0,8.3918333,22,484,1
6475206,0,10.636409,7.9952302,0,10.876124,29,841,1
6476182,0,9.9863415,8.6874781,0,11.648097,25,625,1
6478032,0,8.9673824,.87053055,0,9.2695789,28,784,1
6478038,1,10.649696,11.216803,11.731236,10.571903,28,784,1
6478042,0,8.9555149,8.4915447,0,11.046548,25,625,1
6478044,1,9.5170155,7.1839881,11.444501,10.772536,29,841,1
6478045,0,8.2486362,4.7168813,0,9.5704756,24,576,1
6478048,0,9.7867928,5.9800153,0,10.115567,23,529,1
6478201,1,10.579529,10.630221,10.69602,12.147497,26,676,1
6484044,0,9.8507547,1.996737,0,10.149813,23,529,1
6485033,0,9.6698112,5.0903478,0,9.8704834,24,576,1
6485034,0,7.4365978,2.3831661,0,7.6525269,24,576,1
6485037,0,9.232604,2.9163423,0,10.363959,23,529,1
6485174,0,9.9822531,2.7833989,0,11.190784,29,841,1
6485177,0,10.590267,1.9748821,0,10.895471,27,729,1
6485180,1,9.7253256,9.9772234,1.3912727,10.84765,22,484,1
6485191,0,10.330246,2.7833989,0,11.093218,28,784,1
6494031,0,9.8013916,2.1050286,0,9.1842051,30,900,1
6499034,0,10.314576,2.9975672,0,11.418819,28,784,1
6516176,0,9.6821461,3.9754832,0,11.51639,28,784,1
6519030,0,8.740839,7.3292198,0,9.3152008,24,576,1
6519031,0,9.6933098,11.485822,0,11.072865,28,784,1
6519033,0,11.274324,6.0246854,0,10.247633,24,576,1
6519036,0,9.8811626,2.9975672,0,9.7836704,30,900,1
6519037,0,9.7638912,2.0682735,0,11.173283,25,625,1
6519186,0,8.4776745,8.430603,0,11.772291,22,484,1
6519188,0,9.4976749,8.2722292,0,11.161337,26,676,1
6522031,0,7.7900252,2.9975672,0,.64693934,22,484,1
6537031,0,10.225598,11.048625,0,11.077625,28,784,1
6537037,0,9.9555273,2.9163423,0,10.249642,22,484,1
6539175,1,10.096936,4.6516953,1.8932914,10.83909,26,676,1
6541030,0,9.7331076,5.9184861,0,10.529902,24,576,1
6545030,0,9.0118637,5.7363386,0,10.063341,28,784,1
6545031,0,11.063823,3.9949696,0,11.197453,23,529,1
6545034,0,9.4039459,7.7735462,0,10.116509,25,625,1
6545036,0,10.379485,6.4007249,0,10.65626,28,784,1
6545040,1,9.8032265,8.3276358,12.998605,10.524019,22,484,1
6545179,0,9.7074909,6.2928653,0,10.065602,26,676,1
6545184,0,9.3426523,4.2502842,0,10.996368,27,729,1
6545196,1,10.190642,5.4076605,11.038089,11.123551,29,841,1
6545197,1,9.7921991,2.771857,1.0436279,10.674711,30,900,1
6545206,0,10.027014,12.391456,0,11.354018,26,676,1
6549031,0,8.3408136,5.9502239,0,7.9189677,24,576,1
6553173,0,11.218795,10.25066,0,10.720874,29,841,1
6557030,0,10.396461,9.1415758,0,10.850471,24,576,1
6557031,0,9.9503279,9.2297287,0,11.178887,22,484,1
6560178,0,10.259953,6.8576436,0,10.742378,26,676,1
6560181,0,9.5234108,9.2355003,0,10.565059,24,576,1
6560182,0,9.6219072,1.1854234,0,10.024745,28,784,1
6571032,0,9.3736496,8.8862896,0,11.696328,24,576,1
6575032,1,10.245832,7.7691712,9.5296679,11.252791,23,529,1
6575180,0,9.8581171,11.428488,0,12.117265,23,529,1
6577032,0,9.686676,3.9949696,0,11.550431,23,529,1
6577035,1,9.5406017,-2.1504531,8.9619513,10.845396,30,900,1
6577036,0,8.1279516,.72089714,0,8.9046059,23,529,1
6577038,0,7.3609271,2.9396553,0,8.3221788,23,529,1
6577191,0,10.829896,1.9748821,0,11.754564,27,729,1
6577194,0,10.275527,13.455467,0,11.599625,27,729,1
6582184,0,10.02168,4.4890461,0,9.8404551,26,676,1
6583033,0,10.234186,6.2510829,0,10.429403,26,676,1
6583035,0,9.7140436,10.56501,0,9.8754044,22,484,1
6583042,0,9.0810843,4.565177,0,10.64923,23,529,1
6583043,0,8.2933702,4.565177,0,10.167993,22,484,1
6583044,0,8.8644962,4.8034863,0,11.195637,24,576,1
6583178,0,9.3437586,12.025037,0,11.094255,25,625,1
6583179,0,10.932666,3.2312353,0,11.35236,28,784,1
6583204,0,9.4748621,3.3571501,0,11.060041,26,676,1
6583205,0,9.9078712,-.7782045,0,10.242199,25,625,1
6583211,0,9.5392914,4.4400086,0,11.864841,26,676,1
6583220,0,9.3799925,3.2312353,0,10.916705,27,729,1
6588036,0,9.4640846,2.1050286,0,10.53108,25,625,1
6588177,0,9.4985723,2.2897747,0,11.28761,28,784,1
6589030,0,8.7026939,2.4199212,0,9.539917,23,529,1
6589034,0,9.8171539,2.3831661,0,9.7319689,23,529,1
6589035,0,9.8959694,1.996737,0,10.091333,26,676,1
6589187,0,9.7278681,8.7792273,0,10.602616,29,841,1
6590031,0,7.8074126,2.2897747,0,11.276957,24,576,1
6590032,0,10.200622,11.694515,0,10.696516,28,784,1
6590034,0,8.6430597,4.2903757,0,11.01908,23,529,1
6590037,0,9.4287767,2.3831661,0,10.137434,25,625,1
6590038,0,9.2990856,.99569839,0,9.9913464,23,529,1
6590040,0,9.9758167,5.3325477,0,8.4637117,28,784,1
6591030,0,10.08152,9.814127,0,9.1210451,27,729,1
6591031,0,9.396822,7.6341238,0,10.757689,26,676,1
6591032,0,10.48797,1.1854234,0,10.153708,25,625,1
6591033,0,9.0749674,5.0294061,0,9.3507252,24,576,1
6591034,1,9.8095312,10.192829,12.07189,10.852056,25,625,1
6591035,0,10.847743,4.8516116,0,9.4005728,26,676,1
6591037,0,9.4290113,4.881403,0,9.7560339,23,529,1
6591176,0,9.4913006,9.9414463,0,9.5475121,27,729,1
6602031,0,9.4793644,4.0883608,0,10.424501,23,529,1
6602032,0,9.5068026,4.0883608,0,10.45618,22,484,1
6602034,0,9.8262386,4.4885936,0,9.4082909,23,529,1
6602036,0,8.7090998,2.9163423,0,9.9677114,24,576,1
6602181,0,9.9146395,4.0883608,0,11.386911,23,529,1
6602194,0,8.3672695,1.8715034,0,9.3266735,23,529,1
6605030,0,10.235012,1.9748821,0,11.54239,30,900,1
6605032,0,9.9243927,8.8538942,0,11.684115,23,529,1
6605219,0,10.280057,8.0148296,0,11.393019,22,484,1
6607030,0,9.803133,4.1251159,0,11.592848,23,529,1
6615031,1,9.953249,9.9988031,10.273888,11.190035,24,576,1
6615033,1,9.5984478,8.552866,11.617921,11.119232,24,576,1
6616032,0,8.3257704,2.2301965,0,9.9850245,22,484,1
6616033,0,9.6374693,3.2312353,0,10.759785,25,625,1
6616181,0,9.2864923,8.6127377,0,10.329748,24,576,1
6616183,0,9.1508455,10.753189,0,10.821898,23,529,1
6616204,1,10.454047,8.3089466,12.863447,11.413725,29,841,1
6624032,0,10.607302,2.2301965,0,11.012811,26,676,1
6624033,0,10.05668,9.1899738,0,10.960866,28,784,1
6624034,0,10.143291,6.6995082,0,10.250574,23,529,1
6624178,0,9.9686584,2.4685061,0,10.075775,27,729,1
6625030,1,10.535237,13.862036,9.1752748,12.715591,29,841,1
6625031,0,9.7736416,2.2702882,0,10.338375,26,676,1
6625033,0,9.9952335,8.2488995,0,11.086514,22,484,1
6635040,0,10.035876,4.93643,0,1.149312,24,576,1
6635041,0,9.4362965,2.4685061,0,9.1334124,23,529,1
6635171,0,9.818037,4.3098626,0,10.315529,27,729,1
6635193,0,9.9803848,5.0176549,0,7.4546027,22,484,1
6639033,0,10.711998,1.9553952,0,10.631213,23,529,1
6639035,0,10.786346,4.1251159,0,10.195997,23,529,1
6646030,0,9.8688526,14.742689,0,10.173577,28,784,1
6646034,0,10.593022,8.8538942,0,10.521168,25,625,1
6646037,0,8.7840128,10.05427,0,10.872895,22,484,1
6646038,0,9.4275494,2.4685061,0,10.281114,24,576,1
6646181,0,10.065729,12.407298,0,11.913571,29,841,1
6646186,0,9.8147621,2.9975672,0,11.840071,30,900,1
6649030,0,10.232862,3.9754832,0,10.295925,22,484,1
6655030,0,8.0832243,2.3831661,0,9.3940449,28,784,1
6655032,0,9.5491209,2.5450895,0,9.5138826,22,484,1
6655172,0,9.9286308,9.0609322,0,11.277203,22,484,1
6655180,0,9.8691721,6.8186717,0,10.98024,24,576,1
6657175,0,10.474795,.74038404,0,11.475816,29,841,1
6660031,0,9.7803135,10.853364,0,10.725326,23,529,1
6663030,0,9.2837057,1.9748821,0,11.041615,27,729,1
6663033,0,10.121339,2.9163423,0,10.911153,25,625,1
6664173,0,8.2942715,2.9163423,0,10.847376,23,529,1
6664177,0,10.167407,.74038404,0,9.730422,30,900,1
6674031,0,9.7930937,7.4113455,0,11.599219,29,841,1
6682176,1,10.566661,11.854811,12.058031,12.071083,30,900,1
6682177,1,10.013963,6.9262486,8.8470268,11.154497,24,576,1
6684035,0,8.3270264,4.93643,0,9.6738882,23,529,1
6684036,0,9.8668594,2.9163423,0,.58800799,22,484,1
6694030,0,8.7967815,1.9748821,0,11.180565,25,625,1
6703032,0,9.1011772,7.9340062,0,9.1203222,23,529,1
6707031,0,9.6167641,6.9725456,0,10.092906,23,529,1
6707032,0,9.2089748,6.8353944,0,10.689513,23,529,1
6710031,0,9.7507029,9.6675148,0,11.01713,28,784,1
6714171,1,10.096197,14.330759,14.663377,11.057357,26,676,1
6716174,0,9.9582424,9.7411413,0,11.456295,24,576,1
6721031,0,9.6153908,1.7630692,0,11.015938,29,841,1
6724030,0,9.1282768,6.6665983,0,10.841129,30,900,1
6724031,0,10.54178,9.1209803,0,11.967821,29,841,1
6724033,0,9.5540123,3.9902802,0,10.915711,24,576,1
6724034,0,9.3209915,7.249507,0,10.016986,25,625,1
6724035,0,9.4382753,9.3659315,0,11.074479,25,625,1
6724187,0,10.108347,7.5285411,0,9.7332134,27,729,1
6724200,0,10.044014,5.0176549,0,9.5828333,22,484,1
6724204,0,9.0850744,2.9975672,0,.64693934,22,484,1
6735034,0,8.6088247,-.648058,0,9.3409119,23,529,1
6735036,1,9.5201521,8.4484291,1.5456463,10.673889,24,576,1
6735037,0,9.1692162,1.2340078,0,9.8669004,27,729,1
6735038,0,9.8684149,2.4685061,0,11.381721,24,576,1
6735040,0,10.606386,4.4885936,0,10.591959,24,576,1
6735041,0,10.394621,1.6818442,0,10.769506,25,625,1
6735043,0,10.266377,5.0176549,0,10.807099,24,576,1
6736184,0,9.1898603,7.2691731,0,10.566862,29,841,1
6736207,1,9.4380131,5.7679024,10.716538,10.558025,23,529,1
6738034,0,10.08454,8.5974932,0,11.114769,28,784,1
6738180,1,9.631547,5.6146989,9.8272028,10.355186,27,729,1
6740030,0,9.1067209,6.9092441,0,10.753025,28,784,1
6740033,0,9.828599,2.9163423,0,11.162467,26,676,1
6740034,1,9.2641525,2.9975672,15.30119,11.773765,27,729,1
6740181,0,8.7555294,1.3105912,0,9.740427,29,841,1
6750030,0,9.9219227,3.9949696,0,10.644069,29,841,1
6750033,0,9.7272367,2.9163423,0,9.5558033,23,529,1
6765030,0,9.8588705,6.8349509,0,10.438034,25,625,1
6765033,0,10.652447,8.5972147,0,10.762033,23,529,1
6769184,0,10.840228,4.0883608,0,9.8796034,28,784,1
6772030,0,8.8109884,-2.4252543,0,8.4763336,22,484,1
6774030,0,8.6757526,.74038404,0,9.6495705,25,625,1
6774031,0,9.2420216,7.5279241,0,10.532961,26,676,1
6780173,0,10.872115,14.092857,0,11.583246,23,529,1
6780184,0,10.329586,11.588726,0,10.866902,24,576,1
6785032,0,8.7857809,2.2301965,0,9.4088621,22,484,1
6785182,0,10.320685,2.9163423,0,11.45015,23,529,1
6789032,0,9.9782076,4.93643,0,11.008151,23,529,1
6790031,1,10.451475,8.0395889,9.1066628,11.579593,25,625,1
6790033,0,9.6268606,7.7102456,0,10.58675,25,625,1
6790036,0,9.9528828,10.219362,0,10.436793,24,576,1
6790175,0,9.8972368,8.4643345,0,11.851003,28,784,1
6790176,0,9.331069,7.8473439,0,10.356084,23,529,1
6790177,0,10.456613,9.5890751,0,12.690088,25,625,1
6793031,0,8.9221954,.84881777,0,9.8030005,23,529,1
6793032,0,10.253828,6.8799868,0,11.291748,23,529,1
6798032,0,10.089117,7.6974239,0,11.289952,28,784,1
6798177,1,10.059989,8.9703894,11.654303,11.368771,25,625,1
6798178,0,10.154587,2.2301965,0,10.658885,23,529,1
6800176,1,10.111746,-.7782045,11.427834,10.146605,26,676,1
6801191,0,8.131011,4.565177,0,11.07385,26,676,1
6802031,0,8.6447353,6.744101,0,10.042939,24,576,1
6802172,0,9.8284788,1.0552769,0,8.4039745,24,576,1
6802182,1,11.118157,12.143923,11.854666,12.715156,26,676,1
6803030,1,10.301522,11.202212,11.323798,11.019064,27,729,1
6803031,0,8.9584141,4.9532838,0,9.6627779,23,529,1
6803033,0,9.3190823,1.5489006,0,9.5308752,22,484,1
6820030,0,9.9218044,1.9748821,0,10.636149,26,676,1
6820034,0,8.8223581,1.2340078,0,9.5161009,23,529,1
6822173,0,9.4415064,7.9860005,0,8.5716572,22,484,1
6822176,1,9.7014408,4.2329259,10.156485,10.850266,30,900,1
6826030,0,9.3263292,2.4685061,0,9.833704,25,625,1
6826032,0,10.062604,2.9163423,0,10.50211,24,576,1
6828030,1,10.604589,1.9748821,11.883326,11.289308,26,676,1
6828171,1,10.126149,9.1810637,13.126519,11.401641,30,900,1
6830030,0,10.027679,6.4610496,0,10.57221,22,484,1
6832031,0,11.134038,3.9754832,0,11.40571,29,841,1
6832032,0,9.1951771,3.9949696,0,10.365045,26,676,1
6832033,0,10.106765,1.9748821,0,10.036492,23,529,1
6839032,0,9.8252916,8.1766529,0,10.470039,24,576,1
6839034,0,9.9142208,2.4685061,0,11.336906,25,625,1
6839036,0,9.9213333,2.9975672,0,9.1958838,24,576,1
6839180,0,9.2269936,6.6116333,0,10.370164,25,625,1
6839182,0,9.5540857,5.7390823,0,10.877471,25,625,1
6839189,1,9.6821575,7.0780401,11.602539,10.928042,25,625,1
6839192,0,9.7364664,1.6818442,0,9.0946674,30,900,1
6840031,1,10.264678,12.180521,2.5742114,11.753422,28,784,1
6843034,0,8.1740313,8.1185722,0,7.6717296,23,529,1
6845030,0,9.9742002,4.2502842,0,11.131262,30,900,1
6845034,0,8.5461226,4.4885936,0,9.362011,23,529,1
6845035,0,9.7115049,4.93643,0,10.625159,23,529,1
6845037,0,8.8026953,2.9975672,0,10.079652,22,484,1
6845182,0,9.3270912,1.9553952,0,10.959718,24,576,1
6851031,0,9.9570789,7.8473439,0,8.9485874,24,576,1
6857184,0,9.8869276,2.9163423,0,11.429096,23,529,1
6857192,0,11.413819,7.2105322,0,10.338574,29,841,1
6862035,0,9.3456221,3.9949696,0,10.404486,24,576,1
6862041,0,9.7951622,8.6096973,0,10.55557,23,529,1
6862045,0,8.6970243,1.2340078,0,11.443074,22,484,1
6864031,0,9.1698084,7.9218054,0,10.455273,27,729,1
6864177,0,10.54339,3.9754832,0,11.922695,24,576,1
6867032,0,9.8431597,9.8311262,0,10.727786,23,529,1
6872182,0,9.3733368,8.5048866,0,11.116364,25,625,1
6872183,0,10.08341,9.5434446,0,11.648022,27,729,1
6876216,0,8.8790236,-.60106236,0,10.344489,30,900,1
6879215,0,8.7617121,1.1041327,0,10.983862,30,900,1
6879220,0,9.5892725,.94220918,0,9.256835,26,676,1
6879221,0,8.7115593,-.14858441,0,9.4510565,29,841,1
6912216,0,7.5844193,.94220918,0,9.2946768,25,625,1
6932214,1,9.7799702,7.2247796,5.6785364,10.914549,29,841,1
6933214,0,9.966773,6.4929519,0,10.925444,30,900,1
6951214,1,10.860986,12.177231,10.89391,12.881515,30,900,1
6956213,1,8.9093924,8.759923,7.6346135,11.129636,26,676,1
7023213,1,9.3435192,8.1342916,8.2117701,11.804399,29,841,1
7037214,1,9.366003,6.4357319,9.1514797,10.756973,30,900,1
7046215,1,9.337863,7.9970288,8.4775829,11.103773,27,729,1
7108214,1,9.3818502,5.4113917,7.2409892,10.708473,29,841,1
7117213,0,10.529979,11.234508,0,11.723737,27,729,1
7139213,1,9.0528841,5.6330762,6.4767427,10.609515,30,900,1
7152213,1,10.169199,7.4269118,9.5181484,10.729981,28,784,1
7173219,0,9.9442959,7.4105172,0,10.354749,25,625,1
7173220,1,9.8069096,8.3046246,8.4745989,10.69793,25,625,1
7174216,0,10.083925,8.4450302,0,11.113518,26,676,1
7174218,1,9.805768,8.1344519,7.6281714,11.428302,30,900,1
7183361,0,9.7709713,2.1863961,0,11.347401,29,841,1
7227213,0,8.8213577,3.5129085,0,10.475662,27,729,1
7295215,0,10.337041,9.789259,0,11.726811,29,841,1
7308215,1,10.154445,6.7758288,7.9811215,10.85393,28,784,1
7322216,0,9.2282,5.1781702,0,9.3148928,25,625,1
