d_c,lag_log_a,_Iage_group_1,_Iage_group_2,_Iage_group_3
.16795635,8.1025772,0,0,1
.1458149,7.9751306,1,0,0
.13871384,8.613471,1,0,0
.48390865,7.6535726,1,0,0
.078141212,8.6791439,0,1,0
.11197186,9.4888716,0,1,0
.087724686,8.3772345,0,1,0
-.44108868,8.1922693,0,1,0
-.081933022,9.3722916,0,0,0
.10436916,9.30655,0,0,0
.56440639,9.2669306,0,0,0
.40156269,8.1025772,0,0,0
.41588974,8.0895529,0,0,0
.4294672,7.3449717,1,0,0
.072238922,8.731266,1,0,0
-.23026085,11.825278,0,0,1
.14119053,12.05549,0,0,1
.63202095,12.44677,1,0,0
.33308601,13.279265,1,0,0
-.47813988,14.018754,0,1,0
-.11492825,13.624038,0,1,0
.77622128,13.611013,0,0,1
.055075645,14.377891,0,0,1
1.0813513,10.683181,0,0,0
-.37383556,10.361623,1,0,0
.53983402,14.665539,1,0,0
-.27410603,11.857198,1,0,0
-.073803902,13.215499,0,1,0
.23625755,11.887154,0,1,0
.53596783,9.9352274,0,1,0
-.36883545,12.125212,0,1,0
.54071426,10.53572,0,1,0
-.47575665,11.674876,0,0,1
.30522633,10.895785,0,0,1
.36618328,9.6989908,0,0,1
-.30710316,10.628386,0,0,1
-.19263268,7.2819834,1,0,0
-.011618614,8.613471,0,1,0
.29439068,9.9071112,0,1,0
-.20713139,10.2052,0,1,0
-.22468281,7.0039649,0,1,0
.70357513,9.3807936,1,0,0
.82323933,10.392138,0,0,0
.96792507,12.417782,0,1,0
-.77261257,13.167348,0,1,0
-.2358284,10.073941,0,1,0
-.50619221,10.53572,0,0,1
.70594406,13.273448,0,1,0
-.74071503,13.624106,0,0,1
.2697401,13.660542,0,0,1
.17618656,13.879759,0,0,1
.5211544,13.507458,0,0,1
-.22815228,13.806359,0,0,1
-.27850819,10.277716,0,1,0
.34817028,11.945676,0,1,0
.57129097,11.141856,0,0,1
.057356834,15.955423,0,0,1
-.11906433,9.3614254,0,0,1
.10259533,12.391963,0,0,1
.12399101,12.481886,0,0,1
-.46763992,12.838305,0,0,1
.073513031,12.368024,0,0,1
-.1106348,8.4428558,0,0,0
.52414179,10.456676,1,0,0
.31507111,10.373494,1,0,0
.0044517517,7.7628531,0,0,0
.024450302,9.935379,1,0,0
.72645283,10.928478,0,0,0
-.66877937,12.580626,0,0,1
.0080823898,8.1434679,0,0,1
.53607464,8.0998592,0,0,1
.027117729,8.8914213,0,1,0
.72088242,11.033839,0,1,0
-.23443985,8.7930069,0,1,0
-.13554382,12.145158,0,0,1
-.94983578,11.97498,0,0,1
.49846935,9.30655,0,0,1
.18095684,8.600378,0,0,1
-.27527046,9.6136551,0,0,0
-.16129684,10.628374,0,0,1
-.21348763,9.9066525,0,0,1
.30775928,7.183569,0,1,0
.31779671,7.6874485,0,1,0
-.10830879,8.8366146,0,1,0
.25294876,9.198472,0,1,0
-.089362144,8.2752352,1,0,0
-.85060978,7.8767161,0,1,0
.27600098,8.1982746,0,1,0
.024003983,8.4799395,0,1,0
-.013959885,9.8916187,0,0,1
.081754684,9.3722916,0,0,1
.18480682,6.9909406,0,0,1
-.29045868,7.6326542,0,0,1
.034881592,9.3722916,1,0,0
.022609711,9.30655,0,1,0
-.063037872,9.8839455,0,1,0
.76197815,7.6874485,0,0,0
-.58958435,7.7628531,1,0,0
.36708641,7.0039649,1,0,0
-.21815491,7.6840878,1,0,0
.62247658,7.7279639,1,0,0
.2813282,7.2819834,0,0,1
-.68968391,9.6250715,0,0,1
.58448124,8.7930069,0,0,1
-.29502487,9.437108,0,0,1
.4792881,8.613471,1,0,0
-.16489124,7.3658905,1,0,0
.13209629,10.683181,0,1,0
.018776894,11.945676,0,0,1
.71597576,11.672205,0,0,1
-.12459278,12.124955,0,0,1
-.13401794,12.042986,0,0,1
-.22310257,11.832278,0,0,1
-.026963234,9.8846731,0,1,0
-.12635708,8.662261,0,0,1
.0063753128,10.179301,0,0,1
.74738312,11.005724,0,0,1
-.75258446,10.470903,0,0,1
.11872578,9.4888716,0,0,1
-.58647823,10.456676,0,0,1
-.052802086,7.9203238,0,0,0
.4024744,8.3772345,0,0,0
.52019978,7.4917154,0,0,0
.29398441,9.3066177,0,0,0
.23710823,10.874946,1,0,0
.21422672,11.577174,1,0,0
.15232277,11.591495,1,0,0
-.19902611,10.882761,1,0,0
.030545235,11.292362,0,1,0
.27140903,6.939507,1,0,0
.495121,10.174575,1,0,0
.95837402,8.3257895,1,0,0
-.040231705,11.095592,1,0,0
.16801929,11.770186,0,1,0
.25380611,12.0146,0,1,0
.12704277,12.848873,0,1,0
-.10617161,9.5297623,1,0,0
.4305582,11.739693,1,0,0
-.17298698,10.98173,1,0,0
-.51548672,11.25246,1,0,0
-.26022911,10.797603,0,1,0
.33520126,7.9751306,0,0,1
.13761234,7.0588398,0,1,0
-.047358513,7.0040331,0,1,0
-.51216412,7.4643049,0,1,0
.21050549,7.2298331,0,0,1
-.11559296,7.2520275,0,0,1
-.14720535,7.4739685,0,0,1
.19676113,7.3964057,0,0,1
-.27694798,7.3449717,0,0,1
-.0088205338,7.1345229,1,0,0
-.17491436,7.9751306,0,1,0
-.1133852,8.6791439,0,1,0
.19118595,7.3233309,0,0,0
.15032291,7.7628531,0,0,0
.25083733,8.3902597,1,0,0
.53421497,8.9368505,1,0,0
-.6210928,9.0189486,1,0,0
-.44093037,9.2278938,0,0,1
-.14476776,12.270602,0,0,1
-.28791046,10.500859,1,0,0
.78076267,10.677164,0,1,0
.058403015,10.990232,0,1,0
.017396927,10.689871,0,1,0
.22608089,10.109455,0,1,0
.23679638,9.30655,0,1,0
-.050718307,11.59611,0,0,1
.24014568,12.104293,0,0,1
.13992119,9.584569,0,0,1
-.11538792,10.065438,1,0,0
-.20333576,9.2935257,1,0,0
.17553043,10.94684,1,0,0
.34398746,7.9751306,0,0,1
-.20114517,7.9751306,1,0,0
.36005497,8.3903275,1,0,0
.76091194,10.453138,1,0,0
-.40066719,10.692844,0,1,0
-.064603806,12.392716,0,1,0
.34582233,10.603068,0,1,0
-.17439842,7.3658905,1,0,0
.72189522,9.922616,1,0,0
-.40919495,11.45637,0,0,1
.031872749,12.675611,0,0,1
.3992691,13.572813,0,0,1
.21109676,12.258742,0,0,1
-.00048828125,11.835003,0,0,1
.27610779,8.3805962,0,1,0
-.36786079,9.1730871,0,1,0
.13766193,10.016783,0,0,1
-.034643173,7.8276701,0,0,1
.23826694,9.634655,0,0,1
.0083808899,8.6134024,0,0,1
-.49046803,8.3772345,0,0,1
.13235664,7.8149633,0,0,1
-.20578861,8.2821817,0,0,1
-.6812849,10.689871,0,0,1
.89849567,8.8914213,0,0,0
.16436291,9.634655,0,0,0
-.11580753,9.3614254,0,0,1
.86969376,9.5297623,0,0,1
-.47677803,10.179301,0,0,1
.33323193,10.53572,0,0,1
.49977589,8.8914213,1,0,0
.12349892,8.3257895,1,0,0
.28186417,9.263011,1,0,0
-.13714314,7.1218162,0,1,0
.030707359,7.0039649,0,0,1
-.17381001,9.3614254,0,1,0
.21086597,9.3066177,0,1,0
-.51329136,9.4861536,0,1,0
.34620857,8.3872862,0,1,0
-.56329823,8.1683187,0,1,0
.2943325,8.7087126,0,0,1
.090172768,7.9841924,0,0,1
-.47279644,8.613471,0,1,0
.0035772324,7.9751306,1,0,0
.3148613,9.4861536,1,0,0
.2857132,9.6194296,0,1,0
.062688828,9.3722916,0,1,0
.086497307,9.7120152,0,1,0
.10436344,10.67982,0,1,0
.16844082,10.810708,0,1,0
-.27802372,12.590251,0,0,1
.17945766,12.720238,0,0,1
-.055244446,12.277319,0,0,1
.27450275,9.0063248,0,0,1
-.21293926,12.566875,0,0,1
.23284626,9.9013252,0,0,0
1.0570621,9.6602516,1,0,0
.83146286,10.872448,0,1,0
.27991962,7.2520275,1,0,0
.076756477,10.277716,0,0,1
.46916294,10.559381,0,0,1
.29283237,7.8767161,0,1,0
-.95730972,7.8126116,1,0,0
-.65430832,7.6326542,0,1,0
.084366798,9.584569,0,0,1
-.20319366,9.5297623,0,0,1
.36402035,9.6684761,0,0,1
.28359413,10.312576,0,0,1
-.28408909,9.7087631,0,0,1
-.37699318,8.3805962,0,0,1
-.34837437,8.3257895,0,0,1
.29632378,8.4363317,0,0,1
-.17536259,8.9262819,0,0,1
.31028271,8.1683187,0,0,1
.012552261,10.748752,0,0,1
.86312199,8.8914213,1,0,0
-.63288307,8.3257895,1,0,0
-.5327158,9.437108,1,0,0
.63014698,9.9874763,0,1,0
.40739822,9.30655,0,1,0
-.041132927,7.9072313,0,1,0
.030747414,8.0381193,0,1,0
-.25434113,8.1982746,1,0,0
-.071938515,7.8149633,1,0,0
.21491241,7.8276701,0,1,0
-.12545967,8.0252171,0,1,0
.064365387,8.6956882,0,1,0
-.17255306,9.0189486,0,0,1
.60012817,11.530478,0,0,1
-.17350292,9.2420797,0,0,1
.078233719,9.748518,0,0,1
-.39805031,9.0804329,0,0,1
.090898514,9.9900341,1,0,0
.5576725,8.3257895,1,0,0
.046230316,8.2821817,0,1,0
-.13331127,9.2139645,0,1,0
.38746929,8.6791439,0,1,0
-.38547802,9.1900158,0,1,0
.47200489,8.106082,0,1,0
.060125351,8.5489445,0,0,1
.11189461,10.559381,0,1,0
.031476021,10.872448,0,1,0
-.093998909,9.3317471,0,1,0
.26742363,11.139132,0,0,1
-.037846565,10.704513,0,0,1
.29707527,12.333135,0,0,1
.030089378,8.8914213,0,1,0
.030540466,9.7120838,0,1,0
.6052866,7.6874485,0,0,1
-.38092422,8.3903275,0,0,1
.055988312,7.6045265,0,0,1
-.49725723,8.8614655,0,1,0
.31617165,8.7826996,0,1,0
-.27468872,11.935944,1,0,0
.31369686,12.302351,0,1,0
.19464588,13.0472,0,1,0
.026711464,10.941185,0,1,0
.040241241,12.262663,0,1,0
-.90601063,11.09831,0,1,0
.30487823,10.209816,0,0,1
-.086091995,11.544677,0,0,1
.57456112,9.8469334,0,1,0
-.28115177,10.708417,0,1,0
-.10552311,10.128008,0,1,0
.21996593,10.43036,0,1,0
-.53115368,10.401911,0,1,0
.34522343,9.35534,0,0,1
-.63798046,9.3888359,0,0,1
.023711205,9.9352388,0,0,1
.15973091,7.5443478,1,0,0
.22599506,9.6250715,0,1,0
.18370914,10.128008,0,1,0
.022712708,11.452011,0,1,0
-.38024807,10.876369,0,1,0
.10859299,11.178352,0,1,0
-.19218254,11.59611,0,0,1
.56459427,11.544677,0,0,1
.25180244,10.085344,1,0,0
.11345959,10.584766,0,1,0
-.071780205,9.8425732,0,1,0
.091194153,11.723666,0,1,0
-.065975189,10.692844,0,0,1
.29819107,11.239435,0,0,1
.16796303,9.6798792,0,1,0
.39996624,9.805953,0,1,0
.13252926,10.179301,0,0,1
-.079421997,11.194966,0,0,1
.014867783,13.284314,0,0,1
.33028316,8.3905096,0,0,1
.076135635,11.59611,0,0,1
.056726456,9.0737429,0,1,0
.12395096,11.55791,0,1,0
-.17232418,11.432064,0,1,0
.48956585,11.383018,0,1,0
.30109787,11.823297,0,0,1
-.95453835,9.7448053,0,0,1
.67943001,11.34765,0,0,1
-.046198845,12.104293,0,0,1
.3249588,9.8469334,0,1,0
.36558247,9.3066177,0,1,0
.49730492,11.645382,0,1,0
.82144642,8.6791439,0,1,0
-.87645531,10.641551,0,0,1
-.74249268,9.1881647,0,0,1
.22507763,12.440765,0,0,1
.13004875,9.8572779,0,0,0
.25085068,8.4073448,0,1,0
.52468204,7.9134259,0,0,1
.21874714,9.8804188,0,0,1
.17908001,8.5445452,0,0,1
.23771763,10.353398,0,0,1
-.043286324,7.0588398,1,0,0
-.23145866,7.4094982,1,0,0
.18890381,8.5445452,1,0,0
-.068552971,8.9262819,0,1,0
-.068180084,8.7860613,1,0,0
-.21489525,8.8366146,1,0,0
.36099148,8.2821817,1,0,0
-.030928612,8.2331352,1,0,0
-.15528584,9.084609,1,0,0
.19851875,9.30655,0,1,0
-.55704784,10.517301,0,1,0
.44838428,8.0381193,0,1,0
-.20354366,8.2331352,0,0,0
1.1178493,7.6003342,0,0,0
-1.2148132,8.2567282,1,0,0
.44749165,7.9072313,1,0,0
.11004066,9.8298788,1,0,0
.30611515,7.3658905,0,1,0
-.18357277,8.9262819,0,1,0
-.24512386,8.3257895,1,0,0
-.13337421,7.8276701,1,0,0
-.4479847,7.9072313,0,1,0
.095562935,7.9751306,1,0,0
.3443203,7.9203238,1,0,0
-.24389648,7.183569,1,0,0
.31736851,8.2331352,0,1,0
.074310303,8.8614655,0,1,0
-.19555378,7.6971121,0,1,0
.16981697,9.584569,0,0,1
-.22582722,11.173804,1,0,0
.057496071,11.197469,1,0,0
.74768734,10.402445,1,0,0
-.09296608,8.7744541,1,0,0
-.081478119,7.9202557,0,1,0
-.014472961,12.433358,0,1,0
.1943121,8.9544096,0,1,0
.20667553,7.2819834,0,0,0
.52984905,8.7439604,1,0,0
-.57290173,8.1683187,1,0,0
-.057592392,7.2819834,0,1,0
.78533268,8.7930069,0,0,1
-.67344284,8.2331352,0,0,1
-.17034149,7.7628531,0,0,1
.82422638,7.751987,0,1,0
-.056645393,6.9113793,0,0,1
.43504715,9.7087631,0,0,1
-.45639706,10.500859,0,0,1
-.35072517,11.342426,0,0,1
-.66195869,10.707293,0,0,1
.59028816,10.130255,1,0,0
-.82470894,9.2097721,0,1,0
.65983963,10.030549,0,1,0
-1.2668972,8.3805962,0,0,1
-.12269592,8.2131882,0,0,1
.22194099,7.7628531,0,0,1
-.17530727,10.222909,0,0,0
-.20165253,9.0804329,1,0,0
.19525814,10.830906,1,0,0
-.11495304,10.741634,1,0,0
-.085414886,8.495018,1,0,0
.29985142,8.731266,1,0,0
-.59037781,7.9751306,0,0,1
-.21351051,10.628374,1,0,0
.45433426,10.794487,0,1,0
.80097389,11.71949,0,1,0
.2103548,11.618306,0,1,0
-.96587372,8.2331352,0,0,1
1.1831779,11.164051,0,0,1
.56852531,11.09831,0,0,1
.012845993,14.626245,0,0,1
-1.213479,12.237824,0,0,1
.30512714,10.683181,0,1,0
-.088082314,9.0189362,0,1,0
.076851845,8.0998592,0,1,0
.16103935,10.763224,1,0,0
-.476511,10.838095,1,0,0
.095645905,11.373771,0,1,0
-.068909645,10.870153,0,1,0
-.11425304,12.183897,0,1,0
.96825027,11.256995,0,0,1
.31734276,7.2819834,1,0,0
.090376854,7.9203238,1,0,0
.056715965,10.251622,1,0,0
-.010940552,8.2331352,0,1,0
-.30667973,8.1683187,0,1,0
.12358189,9.30655,0,1,0
-.13298035,9.3888359,0,1,0
-.1212225,9.2420921,0,1,0
.11297512,9.2278938,0,1,0
-.050448418,9.5297623,0,0,1
-.55179024,11.971061,0,0,1
.26182652,9.6994724,0,0,1
.024874687,9.3722916,0,0,1
-.15497684,10.139459,0,0,1
.4631567,8.4451342,1,0,0
-.55312634,7.4094982,0,1,0
.50694656,8.2855091,0,1,0
-.35957336,8.0508137,0,1,0
.078204155,10.292367,0,1,0
-.17225838,7.6651511,0,1,0
-.42189121,11.387194,0,1,0
.17432976,9.5297623,0,0,0
-.2020092,7.069706,1,0,0
-.9263382,7.6874485,0,0,1
1.0080519,12.014668,1,0,0
.79588318,12.076165,0,1,0
.070296288,11.164051,0,1,0
-.63949776,12.995429,0,1,0
-.51891232,12.090807,0,1,0
.23386288,8.1434679,1,0,0
.83711815,8.7930069,1,0,0
-.78089142,8.7439604,0,1,0
.19489098,7.7628531,0,1,0
.37283611,6.939507,0,1,0
.71394539,7.2819834,1,0,0
-.4987278,10.222909,0,1,0
.30454159,10.350037,1,0,0
.12448311,11.139199,1,0,0
.41943264,11.884049,1,0,0
-.64077759,12.660772,0,1,0
.31761646,12.090292,0,1,0
.014846802,13.331902,0,1,0
-.036060333,12.001575,0,1,0
.15516472,13.048755,0,1,0
-.089354515,8.1434679,1,0,0
.48946667,8.7439604,0,1,0
-.52339172,9.6723957,0,1,0
.52015495,11.676433,0,1,0
-.72198582,7.6326418,0,1,0
.027739525,12.594109,0,0,1
-.48456478,8.0252171,0,0,1
-.010057449,9.4861536,0,1,0
-.75442314,11.945422,0,0,1
.41704178,10.222909,0,0,1
-.22629738,8.7930069,0,0,1
.26753998,7.7223096,0,0,1
-.1259737,10.723684,1,0,0
.14551067,11.737446,1,0,0
.25779343,11.141856,1,0,0
.40545368,12.550345,0,1,0
-.50728512,12.881701,0,1,0
.10067368,12.001575,0,1,0
.43182182,12.79744,0,1,0
-.063176155,8.8914213,0,0,0
.43756294,9.1730871,0,0,0
-.1482048,8.8914213,1,0,0
-.25682259,8.9753284,1,0,0
.31399918,7.6651511,1,0,0
-.50188828,8.6791439,1,0,0
-.42367744,7.2094131,1,0,0
-.30703926,8.7930069,1,0,0
.38421345,10.277716,1,0,0
.030943871,10.782525,1,0,0
1.2052441,7.183569,1,0,0
.62449074,8.7957239,0,0,1
-.30982113,9.9866724,1,0,0
-.23241997,8.2482796,0,0,1
.50997925,8.8209219,0,0,1
-.16780186,11.09831,0,0,1
-.039009094,11.308429,0,0,1
-.18488312,7.6535726,0,1,0
.13327789,11.387194,0,1,0
-.34554482,10.939705,0,0,1
.12598515,10.862142,0,0,1
-1.0619154,9.1730871,0,0,0
.26371861,8.5698633,0,0,0
.17642403,8.4560003,1,0,0
-.23760986,9.584569,0,1,0
-.12598515,8.613471,0,0,1
-.16199493,8.7439604,0,0,1
.47502327,7.2271767,0,1,0
.20306969,7.8276701,0,1,0
-.32489777,9.9029198,0,0,1
.38025761,7.2663293,0,0,1
-.23790455,6.9396472,0,0,1
-.018233299,9.3374023,0,0,1
-.302948,8.3772345,1,0,0
.46543026,7.9751306,0,0,1
-.12853241,10.384177,0,0,1
.16168213,8.8914213,1,0,0
-.19272327,8.9319248,0,1,0
.27748203,7.4459333,0,1,0
.50017452,8.8914213,1,0,0
.19386196,9.4861536,1,0,0
-.47556496,7.8276701,1,0,0
.3333807,9.0156164,1,0,0
-.095654488,9.30655,0,1,0
.047328949,8.3772345,0,1,0
.43677235,7.6326542,0,1,0
-.028300285,7.9202557,0,1,0
.13005257,7.2819834,1,0,0
.46754456,7.8767161,0,1,0
.45205307,7.1766229,1,0,0
.0094184875,8.7930069,1,0,0
-.033760071,10.326506,0,1,0
.17350578,11.139199,0,1,0
.066872597,10.970863,0,1,0
.7696085,12.168819,0,1,0
-.99560928,11.737446,0,0,1
-.0032720566,11.085767,0,0,1
-.5033083,11.247166,0,0,1
.30674553,11.011298,0,0,1
.38847828,10.998274,0,0,1
-.051109314,11.144199,0,0,1
-.17822361,8.600378,0,1,0
.39323616,7.3168445,0,0,0
.28651237,7.6874485,0,1,0
-.16796875,7.8276701,0,1,0
.16625977,6.9643455,0,0,1
.13650513,7.6971121,0,0,1
-.25022316,8.600378,0,0,1
-.11884594,8.1922693,0,0,1
.78022003,8.8512754,0,0,1
-.27916527,11.945676,0,1,0
.22626591,11.928501,0,1,0
-.095537186,11.922014,0,1,0
.24445152,12.262663,0,1,0
-.013849258,11.557841,0,1,0
.24671364,11.433592,0,0,1
-.38061619,10.85153,0,0,1
-.058865547,11.033716,0,1,0
-.013902664,7.539988,0,1,0
.46066666,7.7223096,0,0,0
.49023724,7.2520275,1,0,0
-.13561058,11.906957,0,1,0
-.074440956,12.047459,0,1,0
.84637451,7.8767161,0,1,0
-.083294868,11.186308,0,0,1
-.25641918,11.99696,0,0,1
-.35179138,11.767206,0,0,1
-.21485329,11.819254,0,0,1
.2747097,11.916241,0,0,1
-.33381557,7.6971803,1,0,0
.74668026,8.2131882,1,0,0
.2563467,8.6791439,1,0,0
.10910511,7.6971121,1,0,0
-.54238319,7.8557973,0,1,0
-.52218819,7.539988,0,0,0
-.3459568,11.501057,0,0,1
.30889988,8.3903275,0,0,0
.77150345,7.1345229,1,0,0
-.5845499,8.8614655,1,0,0
.370924,8.1025772,1,0,0
.081866264,8.0895529,1,0,0
.13538837,9.3374023,0,1,0
.034808159,8.3257895,0,1,0
.1740799,8.7930069,0,1,0
.33169079,7.1345229,0,1,0
-.22869205,9.5546131,0,0,1
-.28179741,9.0834064,0,0,1
.11787701,10.392138,0,0,1
.0667696,6.9253087,1,0,0
-1.2715778,8.2821817,1,0,0
-.24138832,9.6194296,1,0,0
.59045315,9.2669306,1,0,0
.099933624,8.6134024,0,1,0
.12300682,9.9866724,0,1,0
-.20791149,10.158382,0,1,0
-.19266891,9.7668905,0,1,0
.89194012,9.4244013,0,1,0
-.090875626,10.274611,0,1,0
-.16102982,9.437108,0,1,0
-.19170761,9.5546131,0,1,0
.37239456,9.30655,0,0,1
.066200256,9.9352388,0,0,1
-.15950966,8.8914213,0,1,0
.42442799,8.613471,0,1,0
.1541214,9.1294794,0,1,0
.18270969,7.7628531,0,0,1
-.41257954,8.1978874,0,0,1
.22025204,7.6840878,0,0,1
.092569351,7.3449717,0,0,1
-.036862373,8.7957239,0,0,0
.76207733,9.4758472,1,0,0
-.63349247,10.11756,1,0,0
.36671925,8.2478399,0,0,0
.10310364,7.6971121,0,0,1
.62890911,7.6327944,0,0,1
-.37175846,10.906018,0,0,1
-.30304241,8.3257895,0,1,0
-.24868965,9.1225328,0,1,0
.19279957,10.940749,0,1,0
-.27002048,8.885417,1,0,0
-.12490463,7.0588398,0,0,0
.34826469,7.5238585,1,0,0
.53149128,8.1025772,1,0,0
-.27650261,7.4751711,1,0,0
.2903986,7.7628531,1,0,0
-.10983372,7.3658905,0,0,0
.022334099,7.0040331,0,0,1
-.23616314,7.183569,0,0,1
-.37374973,9.4666672,0,0,1
.38507557,7.5272813,0,0,0
-.17694855,8.2331352,1,0,0
.032169342,9.0834064,1,0,0
.16828728,7.6840878,1,0,0
-.15265274,7.6326542,0,1,0
-.21674633,9.1690531,0,1,0
.13862991,8.3257895,0,1,0
-.11823654,8.4363317,0,1,0
.25552273,8.7439604,0,0,1
.17300987,10.470903,0,0,1
.13660812,10.226422,0,1,0
-.061987877,10.628374,0,1,0
.90201187,7.8767161,0,1,0
.27462482,8.1982746,1,0,0
.20549107,10.117548,1,0,0
.45963383,8.2567282,0,1,0
.14886665,8.2821817,0,0,1
.31696129,7.8023524,0,0,1
-.11368275,8.7183647,0,0,1
.28027439,9.4888716,0,0,1
.23869228,7.1732621,1,0,0
.1514082,11.439317,1,0,0
.22504139,8.8366146,0,0,1
-.47949886,7.2819834,0,1,0
.39129639,8.613471,0,1,0
.21340084,8.2821817,0,0,1
-.2947073,8.2331352,0,0,1
.092190742,9.9600773,0,0,1
.045600891,9.4888716,0,0,1
.36219597,9.7635288,0,0,1
-1.0974474,9.5297623,0,1,0
-.19282341,8.4073448,0,1,0
-.057449341,7.1345229,0,0,0
-.10767937,7.9751306,0,1,0
.33420372,10.06039,0,1,0
.074542999,9.198472,0,0,1
-.52599716,9.3317471,0,0,1
.21162605,9.3236351,0,0,0
-.051337242,9.1615705,0,1,0
-.016796112,7.6840878,0,0,1
-.17086601,8.3805962,1,0,0
.13494873,7.9203238,1,0,0
-.084424973,7.9327583,0,0,0
-.22331047,8.1574526,1,0,0
-.30971527,8.9753284,0,1,0
.014636993,9.8425732,0,1,0
-.23879814,9.9600773,0,1,0
.54061127,9.9996967,0,1,0
.11525536,10.574459,0,1,0
-.036581993,10.11756,0,0,1
-.19913864,7.7330589,1,0,0
-.24782181,7.8767161,0,1,0
.19630051,7.8276701,1,0,0
-.15811443,9.4861536,0,1,0
-.067046165,8.5208178,0,1,0
.30727482,9.5546131,0,1,0
-.2595892,10.915988,0,0,1
-.022936821,7.0039649,0,1,0
.30414677,9.0737429,0,0,1
-.0034503937,13.195486,1,0,0
-.071084976,12.481886,0,1,0
.10421848,12.933616,0,1,0
.34441662,14.134864,0,1,0
.079971313,14.059964,0,0,1
.12493038,15.764185,0,0,1
.77647305,8.9753284,0,0,0
-.45278358,7.2298331,1,0,0
-.57463646,8.3805962,0,0,1
.12851143,12.564714,0,0,1
-.19148159,9.198472,0,0,1
-.401824,9.5324183,0,0,1
1.1708946,9.9029198,0,0,1
-.52155113,11.029317,0,0,1
-.92827749,11.051383,0,0,1
-.1446476,8.6682777,0,0,0
-.034745216,10.06039,0,0,0
.53273106,8.4363317,1,0,0
-.13973141,9.5297623,0,0,0
-.79743958,10.872448,0,0,0
.61503792,10.130255,1,0,0
-.93481731,9.149148,1,0,0
.28065968,9.4018602,1,0,0
.022931099,9.7635288,1,0,0
.103405,9.9352388,1,0,0
-.57506084,7.8276701,0,0,0
-.55468655,8.2567282,1,0,0
.832304,7.9072313,1,0,0
.18566704,10.810627,1,0,0
.30325985,10.126434,1,0,0
.41366768,11.612335,1,0,0
-.0060606003,11.194007,0,0,1
.11624813,11.97871,0,0,1
-.6891489,12.04644,0,0,1
-.80070591,8.8914213,0,1,0
.3158741,9.9997654,0,1,0
.087445259,9.9561577,0,0,1
-.39738083,9.9352274,1,0,0
-.64122486,10.519693,0,1,0
.038219452,9.0834064,0,1,0
.039381027,8.8914213,0,0,1
.30337715,10.172356,0,0,0
.24339676,11.310703,1,0,0
.19839001,11.046546,1,0,0
-.14776897,10.98173,1,0,0
-.24000359,11.385991,1,0,0
.065313339,8.2821817,0,1,0
.28143406,7.539988,0,1,0
.040031433,7.7628531,0,1,0
.1275301,7.40943,0,1,0
.42763996,7.6840878,0,1,0
-.48022938,8.3258009,0,0,1
-.12068176,7.8149633,0,1,0
-.20513058,7.6574926,0,0,1
-.033974648,8.3805962,0,1,0
-.20706558,8.613471,0,1,0
.24851704,7.6326418,0,0,0
-.73619461,10.584766,0,0,1
-.32740688,8.2331352,0,0,1
.34358501,7.2819834,0,0,1
-.25060749,9.098979,0,0,1
.32995033,8.377491,0,0,1
-.34687901,9.2745886,0,0,1
.39125443,10.270017,0,0,0
.31135654,10.680624,0,0,0
.061924934,11.503775,1,0,0
.18622112,12.677916,1,0,0
.29911709,12.377586,1,0,0
.38978577,11.45637,0,1,0
.13625336,12.302351,0,1,0
-.16121101,12.705029,0,1,0
-.28393841,12.368024,0,0,1
-.65038395,13.650355,0,0,1
.42573357,14.591843,0,0,1
-.1954546,14.589199,0,0,1
.068557739,9.6066542,1,0,0
-.14095688,10.249037,1,0,0
.47739792,10.832606,0,0,0
.38309383,10.601858,1,0,0
.27817345,11.09839,1,0,0
.55307198,9.9900341,0,0,1
-.24623489,8.613471,0,0,1
-.30537128,8.5698633,0,0,1
.4107275,9.9179363,0,0,0
-.09106636,9.437108,0,0,0
-.52974987,9.5546131,1,0,0
.46887589,10.641551,1,0,0
.59487247,10.75214,1,0,0
-.044787407,11.283312,1,0,0
-.30203152,9.3722916,1,0,0
.27110291,9.9352388,1,0,0
-.14391136,8.3902597,1,0,0
.045147896,7.9072313,1,0,0
.30112171,8.5489445,1,0,0
-.20064163,11.856694,0,1,0
.13268185,11.927657,0,0,1
-.30999947,11.474029,0,0,1
.30539131,10.024895,0,0,1
.27567768,11.164051,0,0,1
.089762688,12.021245,0,0,1
-.15197468,9.9866724,0,0,1
-.24469185,10.073941,0,0,0
.56764984,7.6326542,0,0,0
.21144485,8.5347462,0,1,0
-.27092648,8.8366146,0,1,0
.44146442,8.0998592,0,1,0
-.17120934,8.0508137,0,0,1
.10205841,10.98173,0,0,1
-.17922401,9.0188675,0,0,1
-.29606724,9.4758472,0,0,1
.2264204,9.8298788,0,0,1
.21244144,9.0156164,0,0,0
-.038011551,9.201189,0,0,0
-.26145172,10.358236,1,0,0
.65908051,11.243572,1,0,0
-.29087353,8.3257895,0,1,0
.50096607,8.2821817,0,1,0
.55050087,9.8425732,0,1,0
.27275848,6.9643455,0,1,0
-.59211636,8.0895529,0,1,0
.44184589,9.8469334,0,1,0
.6739645,10.515774,0,1,0
-.80211926,8.9498749,0,0,1
-.59022522,9.9352388,0,0,1
-.085186005,7.0588398,0,0,1
-.33401012,7.2271767,0,0,1
.39894867,10.228091,0,0,1
